timestamp,tilt X,tilt Y,alpha,beta,xC_det4,yC_det4,Centroid_det4,xC_det5,yC_det5,Centroid_det5,xC_det14,yC_det14,Centroid_det14
2014-172-00:00:12.800000000,3.35015327951434,90.1799697985724,90.1796622374669,3.35016976873528,-0.00941549433375103,0.0881883353309933,0.0886895372747012,0.00245799340049564,0.28057228926024,0.280583055853857,-0.00020896714057053,0.0314977147713582,0.0314984079452228
2014-172-00:00:12.900000000,3.38695539791617,90.1699769823962,90.1696800834817,3.38697026767162,0.00813305346567838,0.0893791144547088,0.0897483852745191,0.00253062390969282,0.278348153202362,0.278359656646824,-0.000381563918278382,0.0314376785556152,0.0314399940201954
2014-172-00:00:13.000000000,3.42372301358961,90.1598477841248,90.1595624849626,3.42373630599848,-0.0196012942941482,0.0796889634302127,0.0820642530617783,0.00228336249658914,0.27607168106145,0.276081123636488,-0.000329952716126906,0.031732450854431,0.0317341662254385
2014-172-00:00:13.100000000,3.46054856474967,90.1497852679589,90.1495121484661,3.46056036122944,-0.00508019632343279,0.0644058455967259,0.0646058924689839,0.00221906036359812,0.273774562640739,0.273783555711488,-0.000378405491519494,0.0317032913283032,0.0317055495420483
2014-172-00:00:13.200000000,3.4973064804857,90.139686219284,90.1394260765503,3.4973168483035,-0.0100863856074198,0.0782201132988019,0.0788677456194798,0.0021526840744971,0.272279926879535,0.272288436460768,-0.000426649427877688,0.0314329670424494,0.0314358624317199
2014-172-00:00:13.300000000,3.53425030367594,90.1296726351691,90.129426013795,3.534259332214,-0.0109062718775184,0.0711106700272432,0.071942158419037,0.00201381025498519,0.270111945909847,0.270119452751829,-0.000427320598398792,0.0307210462358689,0.0307240180432217
2014-172-00:00:13.400000000,3.57104837139361,90.1196438151977,90.1194115059516,3.57105613701969,-0.0109932029816243,0.0527745432732033,0.0539073550593089,0.00189969094937044,0.267971377206169,0.267978110724503,-0.000436698451736228,0.030468557659421,0.0304716870452427
2014-172-00:00:13.500000000,3.60802017699106,90.1096922569464,90.1094748388761,3.60802677172955,-0.00326743434715358,0.0524955285274807,0.0525971162954063,0.0018565481788786,0.265945767314699,0.265952247450073,-0.000498657734367114,0.0301141125141042,0.030118240852483
2014-172-00:00:13.600000000,3.64490753640631,90.09956475945,90.0993633604144,3.64491302486945,-0.00373795806150464,0.0558395388116558,0.0559645104076502,0.00179650321839126,0.263748808430464,0.263754926726125,-0.000567889559563588,0.0300874890309472,0.0300928479001113
2014-172-00:00:13.700000000,3.68188183104786,90.089652054685,90.0894670104428,3.68188632593982,-0.0246546145694347,0.0410272128059863,0.0478652505497993,0.00153021464295464,0.261460984790278,0.261465462584173,-0.000466510452819377,0.0295162571695769,0.0295199435857048
2014-172-00:00:13.800000000,3.71884696151443,90.0796266152918,90.0794589483608,3.71885054272194,-0.0257706122801607,0.0498846802708506,0.0561480701629126,0.00132090516391546,0.259675194969734,0.25967855451119,-0.000373977736871997,0.0283069849284596,0.0283094552241422
2014-172-00:00:13.900000000,3.75591073343492,90.0696157656619,90.0694662428161,3.75591349789673,0.00112366944441355,0.0287132186523142,0.0287351972047507,0.00131175325231395,0.257826381119583,0.257829718026871,-0.00044287288826058,0.0280830781225812,0.0280865699798703
2014-172-00:00:14.000000000,3.79287835515944,90.0596293257008,90.0594987194329,3.79288040322628,-0.00761829484591216,0.0314382563822476,0.0323481433889982,0.00125082969403029,0.25599789461453,0.25600095043182,-0.000457328838025141,0.0270066173378342,0.0270104892532197
2014-172-00:00:14.100000000,3.83001995589949,90.0497206878313,90.0496096419832,3.83002139372322,0.00493724267453853,0.0234979749402109,0.0240110639397355,0.00126198966200861,0.254248267789752,0.25425139978375,-0.000519585842476203,0.0261882879630797,0.0261934418487698
