"value","timestamp"
-29557.8,"2009-10-11 15:52:08.888000000"
-29825.2,"2009-10-11 15:52:24.889000000"
-30030.3,"2009-10-11 15:52:40.888000000"
-30217.5,"2009-10-11 15:52:56.888000000"
-30348.2,"2009-10-11 15:53:12.888000000"
-30449.2,"2009-10-11 15:53:28.888000000"
-30508.7,"2009-10-11 15:53:44.889000000"
-30517.6,"2009-10-11 15:54:00.888000000"
-30470,"2009-10-11 15:54:16.888000000"
-30389.8,"2009-10-11 15:54:32.888000000"
-30291.7,"2009-10-11 15:54:48.888000000"
-30125.3,"2009-10-11 15:55:04.889000000"
-29950,"2009-10-11 15:55:20.888000000"
-29733.1,"2009-10-11 15:55:36.888000000"
-29459.7,"2009-10-11 15:55:52.888000000"
-29174.5,"2009-10-11 15:56:08.888000000"
-28853.5,"2009-10-11 15:56:24.889000000"
-28502.9,"2009-10-11 15:56:40.888000000"
-28131.4,"2009-10-11 15:56:56.888000000"
-27733.3,"2009-10-11 15:57:12.888000000"
-27311.3,"2009-10-11 15:57:28.888000000"
-26874.5,"2009-10-11 15:57:44.889000000"
-26410.9,"2009-10-11 15:58:00.888000000"
-25944.4,"2009-10-11 15:58:16.888000000"
-25469,"2009-10-11 15:58:32.888000000"
-24981.6,"2009-10-11 15:58:48.888000000"
-24482.4,"2009-10-11 15:59:04.889000000"
-23974.3,"2009-10-11 15:59:20.888000000"
-23463.2,"2009-10-11 15:59:36.888000000"
-22952.1,"2009-10-11 15:59:52.888000000"
-22432.1,"2009-10-11 16:00:08.888000000"
-21900.2,"2009-10-11 16:00:24.889000000"
-21383.1,"2009-10-11 16:00:40.888000000"
-20854.2,"2009-10-11 16:00:56.888000000"
-20301.5,"2009-10-11 16:01:12.888000000"
-19787.4,"2009-10-11 16:01:28.888000000"
-19276.3,"2009-10-11 16:01:44.889000000"
-18777.1,"2009-10-11 16:02:00.888000000"
-18260,"2009-10-11 16:02:16.888000000"
-17766.8,"2009-10-11 16:02:32.888000000"
-17297.3,"2009-10-11 16:02:48.888000000"
-16812.9,"2009-10-11 16:03:04.889000000"
-16316.7,"2009-10-11 16:03:20.888000000"
-15841.2,"2009-10-11 16:03:36.888000000"
-15389.5,"2009-10-11 16:03:52.888000000"
-14911.1,"2009-10-11 16:04:08.888000000"
-14450.5,"2009-10-11 16:04:24.889000000"
-14004.8,"2009-10-11 16:04:40.888000000"
-13556.1,"2009-10-11 16:04:56.888000000"
-13128.2,"2009-10-11 16:05:12.888000000"
-12715.2,"2009-10-11 16:05:28.888000000"
-12314,"2009-10-11 16:05:44.889000000"
-11901,"2009-10-11 16:06:00.888000000"
-11499.8,"2009-10-11 16:06:16.888000000"
-11128.4,"2009-10-11 16:06:32.888000000"
-10724.2,"2009-10-11 16:06:48.888000000"
-10346.9,"2009-10-11 16:07:04.889000000"
-9936.79,"2009-10-11 16:07:20.888000000"
-9550.49,"2009-10-11 16:07:36.888000000"
-9184.99,"2009-10-11 16:07:52.888000000"
-8813.55,"2009-10-11 16:08:08.888000000"
-8433.19,"2009-10-11 16:08:24.889000000"
-8058.78,"2009-10-11 16:08:40.888000000"
-7684.37,"2009-10-11 16:08:56.888000000"
-7342.64,"2009-10-11 16:09:12.888000000"
-6965.26,"2009-10-11 16:09:28.888000000"
-6608.68,"2009-10-11 16:09:44.889000000"
-6261.01,"2009-10-11 16:10:00.888000000"
-5919.28,"2009-10-11 16:10:16.888000000"
-5506.24,"2009-10-11 16:10:32.888000000"
-5119.94,"2009-10-11 16:10:48.888000000"
-4754.44,"2009-10-11 16:11:04.889000000"
-4368.15,"2009-10-11 16:11:20.888000000"
-4056.13,"2009-10-11 16:11:36.888000000"
-3681.72,"2009-10-11 16:11:52.888000000"
-3233.02,"2009-10-11 16:12:08.888000000"
-2837.81,"2009-10-11 16:12:24.889000000"
-2445.57,"2009-10-11 16:12:40.888000000"
-2044.41,"2009-10-11 16:12:56.888000000"
-1604.62,"2009-10-11 16:13:12.888000000"
-1197.53,"2009-10-11 16:13:28.888000000"
-733.967,"2009-10-11 16:13:44.889000000"
-273.38,"2009-10-11 16:14:00.888000000"
202.07,"2009-10-11 16:14:16.888000000"
710.217,"2009-10-11 16:14:32.888000000"
1182.7,"2009-10-11 16:14:48.888000000"
1696.79,"2009-10-11 16:15:04.889000000"
2210.88,"2009-10-11 16:15:20.888000000"
2739.83,"2009-10-11 16:15:36.888000000"
3289.58,"2009-10-11 16:15:52.888000000"
3869.05,"2009-10-11 16:16:08.888000000"
4427.71,"2009-10-11 16:16:24.889000000"
4995.29,"2009-10-11 16:16:40.888000000"
5654.99,"2009-10-11 16:16:56.888000000"
6276.06,"2009-10-11 16:17:12.888000000"
6900.1,"2009-10-11 16:17:28.888000000"
7541.97,"2009-10-11 16:17:44.889000000"
8213.55,"2009-10-11 16:18:00.888000000"
8867.31,"2009-10-11 16:18:16.888000000"
9562.67,"2009-10-11 16:18:32.888000000"
10237.2,"2009-10-11 16:18:48.888000000"
10899.9,"2009-10-11 16:19:04.889000000"
11559.6,"2009-10-11 16:19:20.888000000"
12210.4,"2009-10-11 16:19:36.888000000"
12864.1,"2009-10-11 16:19:52.888000000"
13520.9,"2009-10-11 16:20:08.888000000"
14139,"2009-10-11 16:20:24.889000000"
14757.1,"2009-10-11 16:20:40.888000000"
15342.5,"2009-10-11 16:20:56.888000000"
15948.7,"2009-10-11 16:21:12.888000000"
16501.4,"2009-10-11 16:21:28.888000000"
17054.1,"2009-10-11 16:21:44.889000000"
17586,"2009-10-11 16:22:00.888000000"
18091.2,"2009-10-11 16:22:16.888000000"
18563.7,"2009-10-11 16:22:32.888000000"
19009.4,"2009-10-11 16:22:48.888000000"
19452.2,"2009-10-11 16:23:04.889000000"
19850.4,"2009-10-11 16:23:20.888000000"
20254.5,"2009-10-11 16:23:36.888000000"
20614.1,"2009-10-11 16:23:52.888000000"
20976.7,"2009-10-11 16:24:08.888000000"
21294.6,"2009-10-11 16:24:24.889000000"
21612.6,"2009-10-11 16:24:40.888000000"
21903.8,"2009-10-11 16:24:56.888000000"
22180.2,"2009-10-11 16:25:12.888000000"
22462.5,"2009-10-11 16:25:28.888000000"
22700.2,"2009-10-11 16:25:44.889000000"
22943.9,"2009-10-11 16:26:00.888000000"
23169.7,"2009-10-11 16:26:16.888000000"
23395.5,"2009-10-11 16:26:32.888000000"
23615.4,"2009-10-11 16:26:48.888000000"
23829.4,"2009-10-11 16:27:04.889000000"
24037.4,"2009-10-11 16:27:20.888000000"
24272.2,"2009-10-11 16:27:36.888000000"
24474.2,"2009-10-11 16:27:52.888000000"
24682.3,"2009-10-11 16:28:08.888000000"
24878.4,"2009-10-11 16:28:24.889000000"
25086.4,"2009-10-11 16:28:40.888000000"
25300.4,"2009-10-11 16:28:56.888000000"
25496.5,"2009-10-11 16:29:12.888000000"
25734.2,"2009-10-11 16:29:28.888000000"
25939.3,"2009-10-11 16:29:44.889000000"
26144.3,"2009-10-11 16:30:00.888000000"
26367.2,"2009-10-11 16:30:16.888000000"
26593,"2009-10-11 16:30:32.888000000"
26801,"2009-10-11 16:30:48.888000000"
27047.7,"2009-10-11 16:31:04.889000000"
27282.4,"2009-10-11 16:31:20.888000000"
27520.2,"2009-10-11 16:31:36.888000000"
27757.9,"2009-10-11 16:31:52.888000000"
27986.7,"2009-10-11 16:32:08.888000000"
28209.6,"2009-10-11 16:32:24.889000000"
28429.5,"2009-10-11 16:32:40.888000000"
28649.4,"2009-10-11 16:32:56.888000000"
28863.3,"2009-10-11 16:33:12.888000000"
29050.5,"2009-10-11 16:33:28.888000000"
29249.6,"2009-10-11 16:33:44.889000000"
29430.9,"2009-10-11 16:34:00.888000000"
29582.5,"2009-10-11 16:34:16.888000000"
29740,"2009-10-11 16:34:32.888000000"
29882.6,"2009-10-11 16:34:48.888000000"
30016.3,"2009-10-11 16:35:04.889000000"
30126.3,"2009-10-11 16:35:20.888000000"
30224.3,"2009-10-11 16:35:36.888000000"
30307.5,"2009-10-11 16:35:52.888000000"
30358,"2009-10-11 16:36:08.888000000"
30384.8,"2009-10-11 16:36:24.889000000"
30399.7,"2009-10-11 16:36:40.888000000"
30402.6,"2009-10-11 16:36:56.888000000"
30375.9,"2009-10-11 16:37:12.888000000"
30325.4,"2009-10-11 16:37:28.888000000"
30289.7,"2009-10-11 16:37:44.889000000"
30185.7,"2009-10-11 16:38:00.888000000"
30066.8,"2009-10-11 16:38:16.888000000"
29959.8,"2009-10-11 16:38:32.888000000"
29799.4,"2009-10-11 16:38:48.888000000"
29641.9,"2009-10-11 16:39:04.889000000"
29463.6,"2009-10-11 16:39:20.888000000"
29258.5,"2009-10-11 16:39:36.888000000"
29044.6,"2009-10-11 16:39:52.888000000"
28803.9,"2009-10-11 16:40:08.888000000"
28566.2,"2009-10-11 16:40:24.889000000"
28269,"2009-10-11 16:40:40.888000000"
27980.8,"2009-10-11 16:40:56.888000000"
27665.8,"2009-10-11 16:41:12.888000000"
27353.7,"2009-10-11 16:41:28.888000000"
27015,"2009-10-11 16:41:44.889000000"
26679.2,"2009-10-11 16:42:00.888000000"
26331.5,"2009-10-11 16:42:16.888000000"
25960.1,"2009-10-11 16:42:32.888000000"
25603.5,"2009-10-11 16:42:48.888000000"
25217.1,"2009-10-11 16:43:04.889000000"
24833.8,"2009-10-11 16:43:20.888000000"
24438.6,"2009-10-11 16:43:36.888000000"
24022.6,"2009-10-11 16:43:52.888000000"
23597.6,"2009-10-11 16:44:08.888000000"
23184.6,"2009-10-11 16:44:24.889000000"
22771.5,"2009-10-11 16:44:40.888000000"
22328.7,"2009-10-11 16:44:56.888000000"
21900.8,"2009-10-11 16:45:12.888000000"
21455.1,"2009-10-11 16:45:28.888000000"
21006.4,"2009-10-11 16:45:44.889000000"
20554.7,"2009-10-11 16:46:00.888000000"
20076.2,"2009-10-11 16:46:16.888000000"
19606.7,"2009-10-11 16:46:32.888000000"
19119.4,"2009-10-11 16:46:48.888000000"
18614.2,"2009-10-11 16:47:04.889000000"
18094.2,"2009-10-11 16:47:20.888000000"
17583.1,"2009-10-11 16:47:36.888000000"
17039.3,"2009-10-11 16:47:52.888000000"
16501.4,"2009-10-11 16:48:08.888000000"
15933.8,"2009-10-11 16:48:24.889000000"
15357.3,"2009-10-11 16:48:40.888000000"
14777.9,"2009-10-11 16:48:56.888000000"
14177.6,"2009-10-11 16:49:12.888000000"
13556.5,"2009-10-11 16:49:28.888000000"
12920.6,"2009-10-11 16:49:44.889000000"
12278.7,"2009-10-11 16:50:00.888000000"
11619,"2009-10-11 16:50:16.888000000"
10923.7,"2009-10-11 16:50:32.888000000"
10240.2,"2009-10-11 16:50:48.888000000"
9521.06,"2009-10-11 16:51:04.889000000"
8784.1,"2009-10-11 16:51:20.888000000"
8035.25,"2009-10-11 16:51:36.888000000"
7298.29,"2009-10-11 16:51:52.888000000"
6516.76,"2009-10-11 16:52:08.888000000"
5735.22,"2009-10-11 16:52:24.889000000"
4947.74,"2009-10-11 16:52:40.888000000"
4154.32,"2009-10-11 16:52:56.888000000"
3298.5,"2009-10-11 16:53:12.888000000"
2469.41,"2009-10-11 16:53:28.888000000"
1729.48,"2009-10-11 16:53:44.889000000"
947.946,"2009-10-11 16:54:00.888000000"
121.836,"2009-10-11 16:54:16.888000000"
-635.907,"2009-10-11 16:54:32.888000000"
-1488.74,"2009-10-11 16:54:48.888000000"
-2302.93,"2009-10-11 16:55:04.889000000"
-3108.22,"2009-10-11 16:55:20.888000000"
-3857.04,"2009-10-11 16:55:36.887000000"
-4585.07,"2009-10-11 16:55:52.888000000"
-5319.03,"2009-10-11 16:56:08.888000000"
-6061.92,"2009-10-11 16:56:24.889000000"
-6760.22,"2009-10-11 16:56:40.888000000"
-7446.65,"2009-10-11 16:56:56.887000000"
-8115.24,"2009-10-11 16:57:12.887000000"
-8739.26,"2009-10-11 16:57:28.887000000"
-9333.57,"2009-10-11 16:57:44.889000000"
-9942.73,"2009-10-11 16:58:00.887000000"
-10477.6,"2009-10-11 16:58:16.887000000"
-11036.3,"2009-10-11 16:58:32.887000000"
-11357.2,"2009-10-11 16:58:48.887000000"
-11871.3,"2009-10-11 16:59:04.889000000"
-12221.9,"2009-10-11 16:59:20.887000000"
-12471.5,"2009-10-11 16:59:36.887000000"
-12837,"2009-10-11 16:59:52.887000000"
-13071.7,"2009-10-11 17:00:08.888000000"
-13270.8,"2009-10-11 17:00:24.888000000"
-13571,"2009-10-11 17:00:40.887000000"
-13841.4,"2009-10-11 17:00:56.887000000"
-14025.6,"2009-10-11 17:01:12.887000000"
-14180.1,"2009-10-11 17:01:28.887000000"
-14296,"2009-10-11 17:01:44.888000000"
-14379.2,"2009-10-11 17:02:00.887000000"
-14444.6,"2009-10-11 17:02:16.887000000"
-14471.3,"2009-10-11 17:02:32.887000000"
-14480.3,"2009-10-11 17:02:48.888000000"
-14435.7,"2009-10-11 17:03:04.888000000"
-14429.7,"2009-10-11 17:03:20.887000000"
-14361.4,"2009-10-11 17:03:36.887000000"
-14281.2,"2009-10-11 17:03:52.887000000"
-14180.1,"2009-10-11 17:04:08.887000000"
-14040.5,"2009-10-11 17:04:24.888000000"
-13918.6,"2009-10-11 17:04:40.887000000"
-13773,"2009-10-11 17:04:56.887000000"
-13645.3,"2009-10-11 17:05:12.887000000"
-13461,"2009-10-11 17:05:28.887000000"
-13303.5,"2009-10-11 17:05:44.888000000"
-13119.3,"2009-10-11 17:06:00.887000000"
-12917.2,"2009-10-11 17:06:16.887000000"
-12741.9,"2009-10-11 17:06:32.887000000"
-12522,"2009-10-11 17:06:48.887000000"
-12317,"2009-10-11 17:07:04.888000000"
-12111.9,"2009-10-11 17:07:20.887000000"
-11886.1,"2009-10-11 17:07:36.887000000"
-11681.1,"2009-10-11 17:07:52.887000000"
-11473.1,"2009-10-11 17:08:08.887000000"
-11285.9,"2009-10-11 17:08:24.888000000"
-11086.8,"2009-10-11 17:08:40.887000000"
-10896.6,"2009-10-11 17:08:56.887000000"
-10730.2,"2009-10-11 17:09:12.887000000"
-10566.8,"2009-10-11 17:09:28.887000000"
-10421.1,"2009-10-11 17:09:44.888000000"
-10305.3,"2009-10-11 17:10:00.887000000"
-10216.1,"2009-10-11 17:10:16.887000000"
-10112.1,"2009-10-11 17:10:32.887000000"
-10043.8,"2009-10-11 17:10:48.887000000"
-10002.2,"2009-10-11 17:11:04.888000000"
-9981.36,"2009-10-11 17:11:20.887000000"
-9969.47,"2009-10-11 17:11:36.887000000"
-9990.27,"2009-10-11 17:11:52.887000000"
-10040.8,"2009-10-11 17:12:08.887000000"
-10129.9,"2009-10-11 17:12:24.888000000"
-10254.7,"2009-10-11 17:12:40.887000000"
-10424.1,"2009-10-11 17:12:56.887000000"
-10602.4,"2009-10-11 17:13:12.887000000"
-10849,"2009-10-11 17:13:28.887000000"
-11113.5,"2009-10-11 17:13:44.888000000"
-11434.4,"2009-10-11 17:14:00.887000000"
-11785.1,"2009-10-11 17:14:16.887000000"
-12168.4,"2009-10-11 17:14:32.887000000"
-12596.3,"2009-10-11 17:14:48.887000000"
-13050.9,"2009-10-11 17:15:04.888000000"
-13547.2,"2009-10-11 17:15:20.887000000"
-14088,"2009-10-11 17:15:36.887000000"
-14658.5,"2009-10-11 17:15:52.887000000"
-15235,"2009-10-11 17:16:08.887000000"
-15865,"2009-10-11 17:16:24.888000000"
-16497.9,"2009-10-11 17:16:40.887000000"
-17166.5,"2009-10-11 17:16:56.887000000"
-17829.2,"2009-10-11 17:17:12.887000000"
-18524.5,"2009-10-11 17:17:28.887000000"
-19208,"2009-10-11 17:17:44.888000000"
-19909.2,"2009-10-11 17:18:00.887000000"
-20616.5,"2009-10-11 17:18:16.887000000"
-21317.7,"2009-10-11 17:18:32.887000000"
-22001.2,"2009-10-11 17:18:48.887000000"
-22684.6,"2009-10-11 17:19:04.888000000"
-23344.3,"2009-10-11 17:19:20.887000000"
-23956.5,"2009-10-11 17:19:36.887000000"
-24601.3,"2009-10-11 17:19:52.887000000"
-25198.6,"2009-10-11 17:20:08.887000000"
-25763.1,"2009-10-11 17:20:24.888000000"
-26306.9,"2009-10-11 17:20:40.887000000"
-26803.2,"2009-10-11 17:20:56.887000000"
-27281.6,"2009-10-11 17:21:12.887000000"
-27718.4,"2009-10-11 17:21:28.887000000"
-28119.6,"2009-10-11 17:21:44.888000000"
-28485.1,"2009-10-11 17:22:00.887000000"
-28797.1,"2009-10-11 17:22:16.887000000"
-29067.5,"2009-10-11 17:22:32.887000000"
-29296.3,"2009-10-11 17:22:48.887000000"
-29471.6,"2009-10-11 17:23:04.888000000"
-29611.3,"2009-10-11 17:23:20.887000000"
-29733.1,"2009-10-11 17:23:36.887000000"
-29780.6,"2009-10-11 17:23:52.887000000"
-29777.7,"2009-10-11 17:24:08.887000000"
-29748,"2009-10-11 17:24:24.888000000"
-29673.7,"2009-10-11 17:24:40.887000000"
-29569.7,"2009-10-11 17:24:56.887000000"
-29427,"2009-10-11 17:25:12.887000000"
-29242.8,"2009-10-11 17:25:28.887000000"
-29052.6,"2009-10-11 17:25:44.888000000"
-28797.1,"2009-10-11 17:26:00.887000000"
-28523.7,"2009-10-11 17:26:16.887000000"
-28223.6,"2009-10-11 17:26:32.887000000"
-27890.8,"2009-10-11 17:26:48.887000000"
-27531.2,"2009-10-11 17:27:04.888000000"
-27171.6,"2009-10-11 17:27:20.887000000"
-26767.5,"2009-10-11 17:27:36.887000000"
-26360.4,"2009-10-11 17:27:52.887000000"
-25941.4,"2009-10-11 17:28:08.887000000"
-25498.7,"2009-10-11 17:28:24.888000000"
-25026.2,"2009-10-11 17:28:40.887000000"
-24580.5,"2009-10-11 17:28:56.887000000"
-24111,"2009-10-11 17:29:12.887000000"
-23650.4,"2009-10-11 17:29:28.887000000"
-23160.1,"2009-10-11 17:29:44.888000000"
-22684.6,"2009-10-11 17:30:00.887000000"
-22182.4,"2009-10-11 17:30:16.887000000"
-21689.2,"2009-10-11 17:30:32.887000000"
-21181,"2009-10-11 17:30:48.887000000"
-20687.8,"2009-10-11 17:31:04.888000000"
-20212.3,"2009-10-11 17:31:20.887000000"
-19698.3,"2009-10-11 17:31:36.887000000"
-19228.8,"2009-10-11 17:31:52.887000000"
-18741.4,"2009-10-11 17:32:08.887000000"
-18254.1,"2009-10-11 17:32:24.888000000"
-17775.7,"2009-10-11 17:32:40.887000000"
-17309.1,"2009-10-11 17:32:56.887000000"
-16848.6,"2009-10-11 17:33:12.887000000"
-16390.9,"2009-10-11 17:33:28.887000000"
-15933.3,"2009-10-11 17:33:44.888000000"
-15496.5,"2009-10-11 17:34:00.887000000"
-15047.8,"2009-10-11 17:34:16.887000000"
-14596.1,"2009-10-11 17:34:32.887000000"
-14168.2,"2009-10-11 17:34:48.887000000"
-13734.4,"2009-10-11 17:35:04.888000000"
-13294.6,"2009-10-11 17:35:20.887000000"
-12869.7,"2009-10-11 17:35:36.887000000"
-12453.7,"2009-10-11 17:35:52.887000000"
-12046.6,"2009-10-11 17:36:08.887000000"
-11639.5,"2009-10-11 17:36:24.888000000"
-11229.4,"2009-10-11 17:36:40.887000000"
-10804.5,"2009-10-11 17:36:56.887000000"
-10394.4,"2009-10-11 17:37:12.887000000"
-9957.59,"2009-10-11 17:37:28.887000000"
-9514.83,"2009-10-11 17:37:44.888000000"
-9098.82,"2009-10-11 17:38:00.887000000"
-8718.46,"2009-10-11 17:38:16.887000000"
-8329.19,"2009-10-11 17:38:32.887000000"
-7892.38,"2009-10-11 17:38:48.887000000"
-7476.36,"2009-10-11 17:39:04.888000000"
-7042.52,"2009-10-11 17:39:20.887000000"
-6605.7,"2009-10-11 17:39:36.887000000"
-6195.63,"2009-10-11 17:39:52.887000000"
-5800.42,"2009-10-11 17:40:08.887000000"
-5319.03,"2009-10-11 17:40:24.888000000"
-4867.36,"2009-10-11 17:40:40.887000000"
-4418.66,"2009-10-11 17:40:56.887000000"
-3958.07,"2009-10-11 17:41:12.887000000"
-3479.66,"2009-10-11 17:41:28.887000000"
-3013.13,"2009-10-11 17:41:44.888000000"
-2537.68,"2009-10-11 17:42:00.887000000"
-2044.41,"2009-10-11 17:42:16.887000000"
-1574.91,"2009-10-11 17:42:32.887000000"
-1022.21,"2009-10-11 17:42:48.887000000"
-493.273,"2009-10-11 17:43:04.888000000"
62.404,"2009-10-11 17:43:20.887000000"
612.153,"2009-10-11 17:43:36.887000000"
1173.79,"2009-10-11 17:43:52.887000000"
1735.42,"2009-10-11 17:44:08.887000000"
2332.72,"2009-10-11 17:44:24.888000000"
2921.1,"2009-10-11 17:44:40.887000000"
3551.08,"2009-10-11 17:44:56.887000000"
4189.98,"2009-10-11 17:45:12.887000000"
4822.94,"2009-10-11 17:45:28.887000000"
5494.52,"2009-10-11 17:45:44.888000000"
6109.65,"2009-10-11 17:46:00.887000000"
6828.78,"2009-10-11 17:46:16.887000000"
7479.56,"2009-10-11 17:46:32.887000000"
8145.2,"2009-10-11 17:46:48.887000000"
8819.76,"2009-10-11 17:47:04.888000000"
9515.12,"2009-10-11 17:47:20.887000000"
10189.7,"2009-10-11 17:47:36.887000000"
10873.1,"2009-10-11 17:47:52.887000000"
11568.5,"2009-10-11 17:48:08.887000000"
12237.1,"2009-10-11 17:48:24.888000000"
12905.7,"2009-10-11 17:48:40.887000000"
13574.3,"2009-10-11 17:48:56.887000000"
14186.5,"2009-10-11 17:49:12.887000000"
14816.5,"2009-10-11 17:49:28.887000000"
15413.8,"2009-10-11 17:49:44.888000000"
16002.2,"2009-10-11 17:50:00.887000000"
16563.8,"2009-10-11 17:50:16.887000000"
17110.6,"2009-10-11 17:50:32.887000000"
17615.8,"2009-10-11 17:50:48.887000000"
18126.9,"2009-10-11 17:51:04.888000000"
18608.3,"2009-10-11 17:51:20.887000000"
19054,"2009-10-11 17:51:36.887000000"
19487.9,"2009-10-11 17:51:52.887000000"
19889,"2009-10-11 17:52:08.887000000"
20257.5,"2009-10-11 17:52:24.888000000"
20614.1,"2009-10-11 17:52:40.887000000"
20946.9,"2009-10-11 17:52:56.887000000"
21264.9,"2009-10-11 17:53:12.887000000"
21568,"2009-10-11 17:53:28.887000000"
21844.4,"2009-10-11 17:53:44.888000000"
22120.7,"2009-10-11 17:54:00.887000000"
22364.4,"2009-10-11 17:54:16.887000000"
22599.2,"2009-10-11 17:54:32.887000000"
22836.9,"2009-10-11 17:54:48.887000000"
23053.8,"2009-10-11 17:55:04.888000000"
23261.8,"2009-10-11 17:55:20.887000000"
23463.9,"2009-10-11 17:55:36.887000000"
23657,"2009-10-11 17:55:52.887000000"
23879.9,"2009-10-11 17:56:08.887000000"
24082,"2009-10-11 17:56:24.888000000"
24278.1,"2009-10-11 17:56:40.887000000"
24474.2,"2009-10-11 17:56:56.887000000"
24676.3,"2009-10-11 17:57:12.887000000"
24878.4,"2009-10-11 17:57:28.887000000"
25086.4,"2009-10-11 17:57:44.888000000"
25294.4,"2009-10-11 17:58:00.887000000"
25523.2,"2009-10-11 17:58:16.887000000"
25746.1,"2009-10-11 17:58:32.887000000"
25977.9,"2009-10-11 17:58:48.887000000"
26212.6,"2009-10-11 17:59:04.888000000"
26456.3,"2009-10-11 17:59:20.887000000"
26694,"2009-10-11 17:59:36.887000000"
26952.6,"2009-10-11 17:59:52.887000000"
27208.1,"2009-10-11 18:00:08.887000000"
27472.6,"2009-10-11 18:00:24.888000000"
27734.1,"2009-10-11 18:00:40.887000000"
28007.5,"2009-10-11 18:00:56.887000000"
28289.8,"2009-10-11 18:01:12.887000000"
28566.2,"2009-10-11 18:01:28.887000000"
28818.8,"2009-10-11 18:01:44.888000000"
29101.1,"2009-10-11 18:02:00.887000000"
29362.6,"2009-10-11 18:02:16.887000000"
29635.9,"2009-10-11 18:02:32.887000000"
29876.6,"2009-10-11 18:02:48.887000000"
30135.2,"2009-10-11 18:03:04.888000000"
30375.9,"2009-10-11 18:03:20.887000000"
30595.8,"2009-10-11 18:03:36.887000000"
30809.7,"2009-10-11 18:03:52.887000000"
31008.8,"2009-10-11 18:04:08.887000000"
31196,"2009-10-11 18:04:24.888000000"
31347.6,"2009-10-11 18:04:40.887000000"
31493.2,"2009-10-11 18:04:56.887000000"
31621,"2009-10-11 18:05:12.887000000"
31704.2,"2009-10-11 18:05:28.887000000"
31802.3,"2009-10-11 18:05:44.888000000"
31855.7,"2009-10-11 18:06:00.887000000"
31888.4,"2009-10-11 18:06:16.887000000"
31876.5,"2009-10-11 18:06:32.887000000"
31855.7,"2009-10-11 18:06:48.887000000"
31796.3,"2009-10-11 18:07:04.888000000"
31716.1,"2009-10-11 18:07:20.887000000"
31591.3,"2009-10-11 18:07:36.887000000"
31469.4,"2009-10-11 18:07:52.887000000"
31314.9,"2009-10-11 18:08:08.887000000"
31127.7,"2009-10-11 18:08:24.888000000"
30901.9,"2009-10-11 18:08:40.887000000"
30661.2,"2009-10-11 18:08:56.887000000"
30387.8,"2009-10-11 18:09:12.887000000"
30087.6,"2009-10-11 18:09:28.887000000"
29775.6,"2009-10-11 18:09:44.888000000"
29460.6,"2009-10-11 18:10:00.887000000"
29092.1,"2009-10-11 18:10:16.887000000"
28717.7,"2009-10-11 18:10:32.887000000"
28316.5,"2009-10-11 18:10:48.887000000"
27912.4,"2009-10-11 18:11:04.888000000"
27472.6,"2009-10-11 18:11:20.887000000"
27053.6,"2009-10-11 18:11:36.887000000"
26596,"2009-10-11 18:11:52.887000000"
26126.5,"2009-10-11 18:12:08.887000000"
25665.9,"2009-10-11 18:12:24.888000000"
25172.6,"2009-10-11 18:12:40.887000000"
24673.3,"2009-10-11 18:12:56.887000000"
24159.3,"2009-10-11 18:13:12.887000000"
23654.1,"2009-10-11 18:13:28.887000000"
23145.9,"2009-10-11 18:13:44.888000000"
22617,"2009-10-11 18:14:00.887000000"
22085.1,"2009-10-11 18:14:16.887000000"
21544.2,"2009-10-11 18:14:32.887000000"
20991.5,"2009-10-11 18:14:48.887000000"
20423.9,"2009-10-11 18:15:04.888000000"
19865.3,"2009-10-11 18:15:20.887000000"
19297.7,"2009-10-11 18:15:36.887000000"
18727.1,"2009-10-11 18:15:52.887000000"
18120.9,"2009-10-11 18:16:08.887000000"
17529.6,"2009-10-11 18:16:24.888000000"
16914.4,"2009-10-11 18:16:40.887000000"
16305.3,"2009-10-11 18:16:56.887000000"
15660.4,"2009-10-11 18:17:12.887000000"
15006.7,"2009-10-11 18:17:28.887000000"
14329.1,"2009-10-11 18:17:44.888000000"
13651.6,"2009-10-11 18:18:00.887000000"
12974.1,"2009-10-11 18:18:16.887000000"
12266.8,"2009-10-11 18:18:32.887000000"
11568.5,"2009-10-11 18:18:48.887000000"
10834.5,"2009-10-11 18:19:04.888000000"
10082.7,"2009-10-11 18:19:20.887000000"
9342.77,"2009-10-11 18:19:36.887000000"
8561.23,"2009-10-11 18:19:52.887000000"
7770.78,"2009-10-11 18:20:08.887000000"
6968.44,"2009-10-11 18:20:24.888000000"
6142.33,"2009-10-11 18:20:40.887000000"
5298.39,"2009-10-11 18:20:56.887000000"
4368.28,"2009-10-11 18:21:12.887000000"
3551.08,"2009-10-11 18:21:28.887000000"
2653.65,"2009-10-11 18:21:44.888000000"
2005.84,"2009-10-11 18:22:00.887000000"
1096.53,"2009-10-11 18:22:16.887000000"
219.9,"2009-10-11 18:22:32.887000000"
-618.078,"2009-10-11 18:22:48.887000000"
-1506.56,"2009-10-11 18:23:04.888000000"
-2365.34,"2009-10-11 18:23:20.887000000"
-3182.51,"2009-10-11 18:23:36.887000000"
-4023.45,"2009-10-11 18:23:52.887000000"
-4831.7,"2009-10-11 18:24:08.887000000"
-5622.13,"2009-10-11 18:24:24.888000000"
-6409.58,"2009-10-11 18:24:40.887000000"
-7158.41,"2009-10-11 18:24:56.887000000"
-7880.49,"2009-10-11 18:25:12.887000000"
